Penal Code,Crime,Weapon Used,Age,Gender,Cognizable,Time,Date,Location,FIR Launched by
375,Rape,,73,Female,TRUE,0:04,20/6/2023,KK Market,Smita
396,"Dacoity,Murder",knife,63,Male,TRUE,2:21,5/11/2021,Shani Mandir,Lakshay
337,Causing hurt by act endangering life or personal safety of other,ropes,57,Male,TRUE,20:44,11/9/2021,Bibwewadi Gavthan,Virat
354A,Sexual harassment,,16,Male,FALSE,11:40,31/6/2020,Shani Mandir,
304B,Dowry death,,59,Female,TRUE,4:47,2/7/2022,Khau Gali,Aarti
510,Misconduct in public by a drunken person,,50,Male,FALSE,23:33,10/10/2022,KK Market,Prasad
304A,Causing of death by negligence,,43,Male,FALSE,1:31,25/9/2023,Shani Mandir,Atharva
312,Causing Miscarriage,,29,Female,FALSE,8:21,17/9/2022,Swargate,Rani
445,House-breaking,hockey stick,60,Male,TRUE,17:03,30/11/2020,Shani Mandir,Arijit
391,Dacoity,,23,Male,FALSE,18:04,22/12/2023,Mahesh Society,Sachin
390,Robbery,knife,29,Male,TRUE,8:31,1/9/2021,Swargate,Prem
304B,Dowry death,,73,Female,TRUE,21:52,19/11/2020,KK Market,Kiran
359,Kidnapping,ropes,61,Male,TRUE,21:13,4/2/2022,Chintamani II,Kailash
391,Dacoity,,56,Male,FALSE,6:09,18/4/2020,Chintamani II,Navjot
310,Thug ,knife,27,Male,TRUE,18:27,25/5/2020,Dolphin Chowk,Lakshay
442,House-trespass,,72,Male,FALSE,6:03,14/3/2023,City Pride,Aslam
354A,Sexual harassment,,63,Female,FALSE,17:34,29/4/2022,Khau Gali,Rani
354D,Stalking,,23,Female,FALSE,18:42,2/8/2020,Dolphin Chowk,Tina
510,Misconduct in public by a drunken person,,19,Male,FALSE,6:25,20/5/2020,Swargate,Vineet
304A,Causing of death by negligence,,51,Male,FALSE,11:40,26/3/2020,Khau Gali,Mahendra
510,Misconduct in public by a drunken person,,44,Male,FALSE,1:44,23/7/2021,City Pride,Prasad
425,Mischief,,25,Male,FALSE,0:29,20/4/2022,Swargate,Amar
378,Theft,,41,Male,TRUE,5:27,17/8/2021,Swargate,Arya
463,Forgery,,39,Male,FALSE,1:17,7/3/2020,Chintamani I,Parthiv
326A,Voluntarily causing grievous hurt by use of acid,acid,54,Male,FALSE,11:36,28/2/2022,Chintamani III,Neeraj
304B,Dowry death,,71,Female,TRUE,7:25,8/7/2023,Swargate,Poonam
304A,Causing of death by negligence,,32,Male,FALSE,3:46,21/3/2021,Bibwewadi Gavthan,Navjot
391,Dacoity,,31,Male,FALSE,15:07,22/1/2023,Chintamani II,Sachin
312,Causing Miscarriage,,21,Female,FALSE,21:44,20/12/2022,Bibwewadi Gavthan,Kiran
378,Theft,,28,Male,TRUE,7:36,2/9/2021,Katraj,Arijit
326A,Voluntarily causing grievous hurt by use of acid,acid,39,Male,TRUE,6:33,28/7/2020,Dolphin Chowk,Ajay
304A,Causing of death by negligence,,50,Male,FALSE,14:37,25/2/2023,Dolphin Chowk,Atif
396,"Dacoity,Murder",ropes,55,Male,TRUE,18:08,11/8/2023,City Pride,Neeraj
497,Adultery,,63,Male,FALSE,22:46,29/2/2020,Dolphin Chowk,Kailash
310,Thug ,knife,26,Male,TRUE,18:45,3/7/2020,Khau Gali,Shantanu
415,Cheating,,63,Male,FALSE,6:02,26/6/2021,Chintamani III,Om
390,Robbery,gun,19,Male,TRUE,19:27,19/12/2020,Bibwewadi Gavthan,Sunil
337,Causing hurt by act endangering life or personal safety of other,gun,18,Male,TRUE,8:54,2/6/2021,Swargate,
354D,Stalking,,51,Female,FALSE,21:32,2/7/2022,Dolphin Chowk,Mona
497,Adultery,,17,Female,FALSE,19:22,1/9/2023,Swargate,
415,Cheating,,41,Male,FALSE,14:58,27/8/2021,Shani Mandir,Anand
312,Causing Miscarriage,,30,Female,FALSE,13:22,28/1/2022,Chintamani II,Meena
375,Rape,,26,Female,TRUE,16:20,7/1/2020,City Pride,Kajal
310,Thug ,knife,44,Male,TRUE,11:26,12/10/2021,Swargate,Atharva
410,Stolen property,,69,Male,FALSE,8:05,1/9/2023,Chintamani I,Aslam
312,Causing Miscarriage,,46,Female,FALSE,14:17,6/3/2021,Swargate,Kavita
354D,Stalking,,69,Female,FALSE,3:52,29/9/2023,Khau Gali,Poonam
415,Cheating,,27,Male,FALSE,14:15,22/9/2023,KK Market,Atharva
415,Cheating,,46,Male,FALSE,6:30,28/10/2020,Swargate,Vaibhav
442,House-trespass,,53,Male,FALSE,4:30,12/6/2020,KK Market,Ajit
300,Murder,ropes,26,Male,TRUE,5:51,20/4/2020,Khau Gali,Ajit
510,Misconduct in public by a drunken person,,37,Male,FALSE,1:19,23/2/2021,Chintamani II,Suresh
376B,Sexual intercourse by husband upon his wife during separation,,41,Male,FALSE,14:00,27/4/2021,Bibwewadi Gavthan,Riyan
337,Causing hurt by act endangering life or personal safety of other,gun,63,Male,TRUE,14:43,23/9/2022,Chintamani I,Kailash
410,Stolen property,,52,Male,FALSE,11:36,28/9/2023,City Pride,Mustufa
378,Theft,,68,Male,TRUE,1:55,5/5/2020,City Pride,Arijit
378,Theft,,74,Male,TRUE,5:33,7/12/2023,City Pride,Abdul
300,Murder,ropes,52,Male,TRUE,23:47,13/5/2022,KK Market,Mahendra
359,Kidnapping,gun,75,Male,TRUE,22:37,15/7/2022,Dolphin Chowk,Ramesh
337,Causing hurt by act endangering life or personal safety of other,knife,30,Male,TRUE,13:26,9/2/2020,Mahesh Society,Om
390,Robbery,ropes,39,Male,TRUE,15:15,30/11/2021,Chintamani II,Neeraj
326A,Voluntarily causing grievous hurt by use of acid,acid,60,Male,TRUE,18:34,23/4/2021,Mahesh Society,Ajay
510,Misconduct in public by a drunken person,,32,Male,FALSE,7:00,30/11/2022,Sukhsagar Nagar,Amar
464,Making a false document,,50,Male,FALSE,23:30,30/4/2022,Bibwewadi Gavthan,Amar
383,Extortion,knife,16,Male,TRUE,10:34,16/3/2021,KK Market,
390,Robbery,knife,71,Male,TRUE,9:22,13/3/2022,Swargate,Mahendra
425,Mischief,,23,Male,FALSE,5:37,1/12/2020,Mahesh Society,Soham
304A,Causing of death by negligence,,71,Male,FALSE,14:27,15/2/2022,Sukhsagar Nagar,Arijit
326A,Voluntarily causing grievous hurt by use of acid,acid,72,Male,FALSE,7:58,7/4/2020,Katraj,Vineet
326A,Voluntarily causing grievous hurt by use of acid,acid,53,Male,FALSE,17:15,23/9/2023,KK Market,Atif
354D,Stalking,,32,Female,FALSE,3:28,4/11/2022,Chintamani III,Mona
390,Robbery,knife,53,Male,TRUE,20:52,21/6/2021,Katraj,Arijit
298,Uttering words with deliberate intent to wound religious feelings,,21,Male,FALSE,5:24,17/12/2020,KK Market,Sujoy
304B,Dowry death,,16,Male,TRUE,9:08,4/7/2021,Chintamani III,
391,Dacoity,,25,Male,FALSE,16:54,27/3/2020,Mahesh Society,Abdul
378,Theft,,29,Male,TRUE,8:55,26/1/2021,City Pride,Neeraj
463,Forgery,,66,Male,FALSE,9:18,10/7/2022,Swargate,Parthiv
415,Cheating,,63,Male,FALSE,13:55,12/11/2022,Chintamani III,Sunil
312,Causing Miscarriage,,43,Female,FALSE,8:18,25/5/2021,Dolphin Chowk,Sonia
312,Causing Miscarriage,,70,Female,FALSE,2:44,26/8/2022,Khau Gali,Sapna
410,Stolen property,,56,Male,FALSE,22:49,10/4/2021,Khau Gali,Abdul
354D,Stalking,,38,Female,FALSE,3:05,14/12/2021,Chintamani II,Rani
464,Making a false document,,37,Male,FALSE,5:44,16/11/2023,Shani Mandir,Shantanu
300,Murder,ropes,25,Male,TRUE,3:15,7/6/2022,Mahesh Society,Debashish
442,House-trespass,,33,Male,FALSE,13:29,19/1/2021,Swargate,Sameer
425,Mischief,,44,Male,FALSE,11:18,8/10/2020,Chintamani III,Mahendra
304B,Dowry death,,71,Female,TRUE,22:46,21/10/2022,Chintamani III,Jyoti
445,House-breaking,hammer,55,Male,TRUE,9:08,31/12/2020,Chintamani I,Arya
354A,Sexual harassment,,43,Female,FALSE,5:19,7/11/2020,Chintamani III,Priya
390,Robbery,gun,60,Male,TRUE,0:04,11/9/2023,Sukhsagar Nagar,Lakshay
442,House-trespass,,16,Male,FALSE,3:07,4/5/2023,Shani Mandir,
376B,Sexual intercourse by husband upon his wife during separation,,44,Male,FALSE,9:34,29/6/2023,Chintamani II,Atharva
326A,Voluntarily causing grievous hurt by use of acid,acid,44,Male,FALSE,3:57,27/11/2022,Dolphin Chowk,Sachin
298,Uttering words with deliberate intent to wound religious feelings,,22,Male,FALSE,0:50,18/10/2023,Bibwewadi Gavthan,Mustufa
383,Extortion,knife,59,Male,TRUE,4:30,18/8/2020,Katraj,Rohit
391,Dacoity,,25,Male,FALSE,9:03,24/12/2021,Shani Mandir,Om
359,Kidnapping,knife,48,Male,TRUE,2:28,23/4/2022,Chintamani II,Mustufa
359,Kidnapping,ropes,22,Male,TRUE,3:02,5/9/2020,Bibwewadi Gavthan,Debashish
464,Making a false document,,49,Male,FALSE,1:25,20/10/2021,Sukhsagar Nagar,Ramesh
383,Extortion,knife,35,Male,TRUE,18:16,31/9/2023,Shani Mandir,Arijit
304A,Causing of death by negligence,,45,Male,FALSE,4:10,19/10/2020,Katraj,Dheeraj
378,Theft,,58,Male,TRUE,8:31,22/4/2021,City Pride,Vineet
304A,Causing of death by negligence,,29,Male,FALSE,5:05,21/8/2021,City Pride,Riyan
354A,Sexual harassment,,38,Female,FALSE,9:02,10/2/2021,Sukhsagar Nagar,Neha
497,Adultery,,40,Male,FALSE,17:58,3/4/2020,Swargate,Shantanu
463,Forgery,,71,Male,FALSE,2:24,7/7/2020,Sukhsagar Nagar,Prasad
304B,Dowry death,,72,Female,TRUE,5:39,23/4/2022,Khau Gali,Pooja
510,Misconduct in public by a drunken person,,21,Male,FALSE,18:35,17/6/2023,KK Market,Arya
415,Cheating,,47,Male,FALSE,15:27,3/12/2023,Chintamani III,Sujal
376B,Sexual intercourse by husband upon his wife during separation,,25,Male,FALSE,11:15,3/1/2020,Chintamani III,Om
359,Kidnapping,ropes,18,Male,TRUE,11:58,5/10/2022,Swargate,
383,Extortion,gun,60,Male,TRUE,8:44,21/10/2022,Chintamani II,Suresh
354A,Sexual harassment,,61,Female,FALSE,15:37,22/8/2021,City Pride,Neha
326A,Voluntarily causing grievous hurt by use of acid,acid,25,Male,FALSE,14:55,19/12/2023,Chintamani II,Anand
390,Robbery,ropes,20,Male,TRUE,15:16,26/5/2020,Chintamani II,Abdul
304A,Causing of death by negligence,,33,Male,FALSE,1:46,31/7/2022,Shani Mandir,Atif
359,Kidnapping,knife,28,Male,TRUE,9:36,23/9/2022,Chintamani I,Vineet
464,Making a false document,,17,Male,FALSE,7:41,25/9/2022,Dolphin Chowk,
510,Misconduct in public by a drunken person,,30,Male,FALSE,19:29,18/11/2023,Chintamani II,Shantanu
354D,Stalking,,67,Female,FALSE,22:59,16/4/2021,Mahesh Society,Riya
310,Thug ,gun,75,Male,TRUE,4:03,15/7/2021,Dolphin Chowk,Rohit
415,Cheating,,72,Male,FALSE,12:59,31/3/2021,Shani Mandir,Arya
337,Causing hurt by act endangering life or personal safety of other,knife,75,Male,TRUE,14:02,20/4/2021,Sukhsagar Nagar,Atif
390,Robbery,ropes,72,Male,TRUE,18:24,8/9/2021,City Pride,Soham
464,Making a false document,,27,Male,FALSE,4:34,18/9/2020,Sukhsagar Nagar,Vaibhav
326A,Voluntarily causing grievous hurt by use of acid,acid,20,Male,FALSE,7:24,11/10/2023,Katraj,Ajit
425,Mischief,,73,Male,FALSE,17:56,26/7/2021,Chintamani I,Prem
304B,Dowry death,,72,Female,TRUE,5:13,23/6/2022,Bibwewadi Gavthan,Suman
304A,Causing of death by negligence,,60,Male,FALSE,10:22,18/9/2022,Bibwewadi Gavthan,Sujoy
310,Thug ,ropes,56,Male,TRUE,13:50,31/7/2022,Bibwewadi Gavthan,Parag
375,Rape,,55,Female,TRUE,12:42,14/1/2020,Mahesh Society,Sapna
510,Misconduct in public by a drunken person,,70,Male,FALSE,13:01,11/10/2022,Sukhsagar Nagar,Atharva
410,Stolen property,,47,Male,FALSE,4:54,20/9/2021,Chintamani III,Milind
425,Mischief,,17,Male,FALSE,3:53,24/5/2020,Chintamani II,
383,Extortion,ropes,27,Male,TRUE,3:21,10/7/2021,Chintamani III,Suresh
304B,Dowry death,,43,Female,TRUE,6:25,15/5/2021,Swargate,Pooja
376B,Sexual intercourse by husband upon his wife during separation,,45,Male,FALSE,7:42,22/12/2022,City Pride,Aslam
410,Stolen property,,40,Male,FALSE,15:29,18/3/2021,Bibwewadi Gavthan,Arya
463,Forgery,,49,Male,FALSE,17:00,12/2/2020,Chintamani II,Vineet
298,Uttering words with deliberate intent to wound religious feelings,,40,Male,FALSE,1:17,12/2/2021,Dolphin Chowk,Sachin
359,Kidnapping,ropes,50,Male,TRUE,13:46,10/10/2020,KK Market,Abdul
312,Causing Miscarriage,,36,Female,FALSE,0:25,12/12/2021,City Pride,Sonia
425,Mischief,,34,Male,FALSE,12:49,3/7/2021,Bibwewadi Gavthan,Aslam
391,Dacoity,,64,Male,FALSE,11:51,5/10/2020,Katraj,Mahendra
510,Misconduct in public by a drunken person,,46,Male,FALSE,23:16,24/10/2021,Shani Mandir,Sunil
390,Robbery,gun,38,Male,TRUE,19:07,24/8/2023,Sukhsagar Nagar,Riyan
391,Dacoity,,28,Male,FALSE,4:57,1/6/2022,Chintamani III,Aslam
304A,Causing of death by negligence,,50,Male,FALSE,19:08,30/12/2023,Sukhsagar Nagar,Arya
442,House-trespass,,53,Male,FALSE,0:05,2/2/2022,Chintamani II,Kailash
376B,Sexual intercourse by husband upon his wife during separation,,51,Male,FALSE,6:21,11/5/2022,Chintamani III,Atif
359,Kidnapping,gun,69,Male,TRUE,19:44,23/6/2021,Swargate,Sujoy
390,Robbery,ropes,31,Male,TRUE,21:49,2/3/2021,Katraj,Sujal
510,Misconduct in public by a drunken person,,61,Male,FALSE,16:36,16/1/2021,Swargate,Sujal
337,Causing hurt by act endangering life or personal safety of other,gun,42,Male,TRUE,10:13,17/12/2020,Bibwewadi Gavthan,Prem
445,House-breaking,hockey stick,57,Male,TRUE,17:57,29/2/2020,Mahesh Society,Navjot
463,Forgery,,29,Male,FALSE,11:12,19/8/2023,Khau Gali,Prem
415,Cheating,,50,Male,FALSE,14:33,14/1/2021,KK Market,Prasad
310,Thug ,knife,74,Male,TRUE,19:59,14/4/2023,KK Market,Milind
378,Theft,,59,Male,TRUE,3:35,30/9/2020,City Pride,Soham
300,Murder,gun,44,Male,TRUE,4:25,24/3/2022,Sukhsagar Nagar,Ajay
359,Kidnapping,knife,34,Male,TRUE,14:09,23/9/2023,Sukhsagar Nagar,Vineet
396,"Dacoity,Murder",ropes,37,Male,TRUE,5:48,8/9/2022,Chintamani I,Virat
304B,Dowry death,,33,Female,TRUE,1:08,1/1/2021,Swargate,Smita
310,Thug ,gun,20,Male,TRUE,18:33,18/12/2021,Sukhsagar Nagar,Prasad
442,House-trespass,,34,Male,FALSE,13:59,11/6/2022,KK Market,Vineet
383,Extortion,ropes,60,Male,TRUE,7:03,17/5/2020,Chintamani II,Soham
375,Rape,,37,Female,TRUE,3:01,8/9/2020,Katraj,Jyoti
425,Mischief,,57,Male,FALSE,4:22,2/7/2022,Mahesh Society,Mahendra
304B,Dowry death,,73,Female,TRUE,12:21,19/10/2022,Chintamani III,Mona
304B,Dowry death,,37,Female,TRUE,1:33,20/7/2021,Mahesh Society,Aarti
354D,Stalking,,55,Female,FALSE,22:36,22/10/2020,Bibwewadi Gavthan,Sapna
445,House-breaking,stones,40,Male,TRUE,4:40,24/3/2020,Chintamani III,Amar
442,House-trespass,,33,Male,FALSE,5:08,31/5/2020,Chintamani I,Parag
326A,Voluntarily causing grievous hurt by use of acid,acid,33,Male,FALSE,7:25,11/8/2023,Mahesh Society,Mahendra
410,Stolen property,,39,Male,FALSE,8:15,5/6/2020,Chintamani I,Navjot
378,Theft,,56,Male,TRUE,16:48,11/5/2023,Swargate,Rohit
337,Causing hurt by act endangering life or personal safety of other,ropes,66,Male,TRUE,10:14,11/10/2020,Sukhsagar Nagar,Lakshay
326A,Voluntarily causing grievous hurt by use of acid,acid,54,Male,TRUE,8:44,16/6/2023,Katraj,Debashish
410,Stolen property,,27,Male,FALSE,2:16,2/12/2020,Khau Gali,Ajay
464,Making a false document,,54,Male,FALSE,13:23,19/1/2022,KK Market,Parag
354A,Sexual harassment,,39,Female,FALSE,4:22,8/5/2020,Chintamani III,Neha
337,Causing hurt by act endangering life or personal safety of other,gun,72,Male,TRUE,17:33,1/9/2023,Swargate,Sameer
376B,Sexual intercourse by husband upon his wife during separation,,33,Male,FALSE,1:35,3/6/2022,Dolphin Chowk,Om
391,Dacoity,,52,Male,FALSE,11:40,21/6/2022,City Pride,Ajay
376B,Sexual intercourse by husband upon his wife during separation,,34,Male,FALSE,16:26,30/9/2023,Dolphin Chowk,Abhay
410,Stolen property,,26,Male,FALSE,5:54,15/3/2021,Bibwewadi Gavthan,Vineet
383,Extortion,ropes,31,Male,TRUE,18:33,7/9/2023,Khau Gali,Milind
396,"Dacoity,Murder",knife,63,Male,TRUE,16:56,23/12/2022,City Pride,Anand
375,Rape,,53,Female,TRUE,11:52,16/8/2023,Chintamani III,Kajal
396,"Dacoity,Murder",gun,18,Female,TRUE,18:59,8/4/2021,Swargate,
310,Thug ,ropes,70,Male,TRUE,14:28,17/11/2023,Dolphin Chowk,Virat
442,House-trespass,,41,Male,FALSE,20:34,1/10/2020,Chintamani III,Sachin
304B,Dowry death,,74,Female,TRUE,2:24,5/2/2022,Mahesh Society,Divya
383,Extortion,gun,38,Male,TRUE,1:59,23/9/2023,KK Market,Mustufa
510,Misconduct in public by a drunken person,,53,Male,FALSE,0:32,19/5/2023,Katraj,Atharva
378,Theft,,72,Male,TRUE,16:14,4/12/2023,Khau Gali,Arijit
410,Stolen property,,57,Male,FALSE,22:30,1/11/2020,Mahesh Society,Prasad
383,Extortion,ropes,33,Male,TRUE,15:17,1/6/2021,KK Market,Arijit
310,Thug ,knife,17,Male,TRUE,18:26,24/1/2020,Mahesh Society,
376B,Sexual intercourse by husband upon his wife during separation,,32,Male,FALSE,1:02,11/3/2023,Shani Mandir,Suresh
391,Dacoity,,71,Male,FALSE,22:29,5/1/2020,Chintamani I,Mustufa
300,Murder,ropes,50,Male,TRUE,5:10,17/3/2023,City Pride,Atharva
310,Thug ,knife,62,Male,TRUE,21:36,15/11/2022,Dolphin Chowk,Mustufa
415,Cheating,,32,Male,FALSE,23:37,9/5/2022,Chintamani III,Parag
442,House-trespass,,33,Male,FALSE,22:25,24/7/2023,Sukhsagar Nagar,Anand
359,Kidnapping,gun,51,Male,TRUE,12:10,12/8/2021,Katraj,Om
445,House-breaking,hammer,25,Male,TRUE,0:13,1/4/2020,Chintamani I,Atif
300,Murder,gun,51,Male,TRUE,21:01,1/8/2021,Chintamani II,Kailash
383,Extortion,ropes,70,Male,TRUE,18:32,10/4/2021,Chintamani I,Prasad
359,Kidnapping,ropes,36,Male,TRUE,12:34,3/3/2020,Swargate,Navjot
326A,Voluntarily causing grievous hurt by use of acid,acid,60,Male,TRUE,15:54,24/11/2021,Katraj,Soham
464,Making a false document,,48,Male,FALSE,13:33,4/11/2023,Dolphin Chowk,Lakshay
304A,Causing of death by negligence,,49,Male,FALSE,12:14,3/11/2021,Chintamani II,Debashish
304A,Causing of death by negligence,,49,Male,FALSE,13:07,3/4/2023,Dolphin Chowk,Lakshay
312,Causing Miscarriage,,52,Female,FALSE,7:58,9/2/2021,Swargate,Jyoti
410,Stolen property,,39,Male,FALSE,21:00,7/5/2020,Chintamani II,Anand
463,Forgery,,68,Male,FALSE,11:24,15/3/2021,Bibwewadi Gavthan,Ajay
354A,Sexual harassment,,64,Female,FALSE,13:10,12/1/2020,KK Market,Poonam
497,Adultery,,34,Male,FALSE,5:36,3/11/2023,City Pride,Abdul
376B,Sexual intercourse by husband upon his wife during separation,,23,Male,FALSE,11:30,27/1/2020,Bibwewadi Gavthan,Neeraj
415,Cheating,,37,Male,FALSE,14:38,14/7/2021,Bibwewadi Gavthan,Vineet
326A,Voluntarily causing grievous hurt by use of acid,acid,19,Male,FALSE,0:33,7/5/2020,KK Market,Riyan
464,Making a false document,,35,Male,FALSE,14:32,2/4/2022,Chintamani II,Rohit
497,Adultery,,17,Male,FALSE,22:30,3/1/2021,Katraj,
354A,Sexual harassment,,50,Female,FALSE,22:16,15/4/2022,Chintamani I,Sneha
354D,Stalking,,50,Female,FALSE,0:51,1/10/2022,Chintamani I,Divya
463,Forgery,,62,Male,FALSE,17:11,22/12/2020,Chintamani I,Om
378,Theft,,43,Male,TRUE,12:19,19/6/2022,Chintamani I,Rohit
396,"Dacoity,Murder",knife,33,Male,TRUE,6:58,1/8/2020,Chintamani II,Arijit
510,Misconduct in public by a drunken person,,56,Male,FALSE,11:46,19/7/2022,Sukhsagar Nagar,Prasad
376B,Sexual intercourse by husband upon his wife during separation,,73,Male,FALSE,14:42,14/6/2022,Sukhsagar Nagar,Rohit
354D,Stalking,,66,Female,FALSE,11:42,2/2/2021,Bibwewadi Gavthan,Meena
464,Making a false document,,26,Male,FALSE,21:26,27/5/2021,KK Market,Sujoy
359,Kidnapping,ropes,39,Male,TRUE,11:24,28/11/2023,Swargate,Neeraj
442,House-trespass,,62,Male,FALSE,14:10,17/3/2023,Swargate,Lakshay
354A,Sexual harassment,,61,Female,FALSE,9:37,11/11/2022,Chintamani I,Kiran
391,Dacoity,,71,Male,FALSE,11:52,12/4/2021,Bibwewadi Gavthan,Suresh
298,Uttering words with deliberate intent to wound religious feelings,,55,Male,FALSE,18:14,2/7/2022,Swargate,Prem
464,Making a false document,,34,Male,FALSE,23:41,24/11/2020,Swargate,Arijit
425,Mischief,,19,Male,FALSE,1:26,17/3/2021,Bibwewadi Gavthan,Anand
378,Theft,,69,Male,TRUE,19:47,12/4/2020,Swargate,Parthiv
376B,Sexual intercourse by husband upon his wife during separation,,34,Male,FALSE,11:37,15/6/2022,Swargate,Kailash
298,Uttering words with deliberate intent to wound religious feelings,,27,Male,FALSE,9:56,29/5/2020,Swargate,Kailash
326A,Voluntarily causing grievous hurt by use of acid,acid,28,Male,FALSE,18:10,28/2/2021,Khau Gali,Sameer
310,Thug ,gun,46,Male,TRUE,23:03,4/2/2023,Chintamani II,Prem
464,Making a false document,,50,Male,FALSE,1:16,12/6/2023,Swargate,Shantanu
375,Rape,,18,Male,TRUE,22:06,10/2/2020,Bibwewadi Gavthan,
442,House-trespass,,27,Male,FALSE,8:09,14/2/2021,Bibwewadi Gavthan,Ajay
354A,Sexual harassment,,23,Female,FALSE,11:59,16/9/2020,Chintamani I,Kavita
410,Stolen property,,28,Male,FALSE,17:48,17/7/2023,Dolphin Chowk,Debashish
383,Extortion,knife,63,Male,TRUE,4:57,5/4/2021,Mahesh Society,Abhay
383,Extortion,ropes,54,Male,TRUE,0:22,29/3/2021,KK Market,Neeraj
312,Causing Miscarriage,,64,Female,FALSE,6:23,28/5/2023,Swargate,Priya
304A,Causing of death by negligence,,44,Male,FALSE,21:51,3/8/2022,Katraj,Vineet
326A,Voluntarily causing grievous hurt by use of acid,acid,31,Male,FALSE,12:38,24/12/2020,Chintamani III,Arya
376B,Sexual intercourse by husband upon his wife during separation,,21,Male,FALSE,1:32,23/8/2022,Chintamani I,Ramesh
497,Adultery,,28,Male,FALSE,17:57,10/11/2022,Bibwewadi Gavthan,Suresh
354A,Sexual harassment,,56,Female,FALSE,8:18,1/9/2021,Dolphin Chowk,Meena
497,Adultery,,58,Male,FALSE,21:48,31/1/2023,Chintamani I,Vaibhav
463,Forgery,,28,Male,FALSE,13:43,16/9/2023,Sukhsagar Nagar,Parag
376B,Sexual intercourse by husband upon his wife during separation,,31,Male,FALSE,0:03,27/2/2020,Chintamani III,Prasad
391,Dacoity,,56,Male,FALSE,13:22,9/1/2020,Chintamani III,Prem
390,Robbery,gun,27,Male,TRUE,22:45,1/3/2022,Chintamani III,Aslam
359,Kidnapping,gun,30,Male,TRUE,5:06,16/6/2022,Shani Mandir,Rohit
445,House-breaking,stones,69,Male,TRUE,4:53,26/3/2022,Katraj,Abdul
310,Thug ,ropes,30,Male,TRUE,1:40,29/2/2022,Khau Gali,Mahendra
298,Uttering words with deliberate intent to wound religious feelings,,28,Male,FALSE,6:46,12/8/2022,KK Market,Soham
497,Adultery,,35,Male,FALSE,12:54,26/11/2023,Chintamani III,Navjot
383,Extortion,knife,45,Male,TRUE,7:28,29/11/2020,Sukhsagar Nagar,Kailash
396,"Dacoity,Murder",gun,23,Male,TRUE,4:15,31/8/2022,Chintamani I,Mahendra
415,Cheating,,39,Male,FALSE,14:38,26/5/2021,Shani Mandir,Atharva
298,Uttering words with deliberate intent to wound religious feelings,,29,Male,FALSE,15:04,17/4/2021,Swargate,Aslam
359,Kidnapping,ropes,44,Male,TRUE,3:37,9/4/2022,Khau Gali,Dheeraj
300,Murder,ropes,63,Male,TRUE,23:32,30/4/2020,Chintamani III,Parthiv
378,Theft,,25,Male,TRUE,4:17,19/1/2021,Katraj,Aslam
304A,Causing of death by negligence,,74,Male,FALSE,7:39,24/10/2021,City Pride,Sujal
304A,Causing of death by negligence,,24,Male,FALSE,22:03,29/9/2020,Katraj,Navjot
310,Thug ,ropes,51,Male,TRUE,14:25,27/7/2023,Chintamani II,Sunil
391,Dacoity,,16,Male,FALSE,0:16,26/5/2021,Katraj,
354D,Stalking,,43,Female,FALSE,7:32,30/11/2020,Dolphin Chowk,Pooja
497,Adultery,,16,Female,FALSE,5:31,1/12/2021,Mahesh Society,
337,Causing hurt by act endangering life or personal safety of other,knife,65,Male,TRUE,5:36,10/4/2022,Chintamani III,Atharva
391,Dacoity,,31,Male,FALSE,21:10,11/11/2023,Katraj,Om
354D,Stalking,,21,Female,FALSE,22:18,30/1/2020,Mahesh Society,Meena
442,House-trespass,,67,Male,FALSE,13:52,21/4/2020,Swargate,Aslam
497,Adultery,,56,Male,FALSE,6:03,26/9/2022,Katraj,Atif
337,Causing hurt by act endangering life or personal safety of other,ropes,55,Male,TRUE,8:52,20/8/2020,City Pride,Suresh
497,Adultery,,73,Male,FALSE,13:25,16/1/2020,Chintamani I,Prasad
